"simulation","pos","team","coach","cumul_win","points","pcnt"
8814,2,"At Witts End","Paul",14,56,103.15
8814,3,"Ariana Grundy","Lester",11,44,99.43
8814,4,"MakingTheirMarcus","James",10,40,101.08
8814,5,"The Big Short","Luke",9,36,103.03
8814,6,"Pink Lloyd","Jordan",9,36,99.03
8814,7,"Surviving J.Kelly","Mark",8,32,95.87
8814,8,"The West Wingard","Simon",8,32,93.38
8815,1,"La MacRaena","Anthony",14,56,105.6
8815,2,"At Witts End","Paul",13,52,101.63
8815,3,"MakingTheirMarcus","James",12,48,102.24
8815,4,"Ariana Grundy","Lester",12,48,100.38
8815,5,"The Big Short","Luke",10,40,103.41
8815,6,"Pink Lloyd","Jordan",9,36,98.33
8815,7,"Surviving J.Kelly","Mark",7,28,95.21
8815,8,"The West Wingard","Simon",7,28,93.61
8816,1,"La MacRaena","Anthony",15,60,105.8
8816,2,"At Witts End","Paul",13,52,102.62
8816,3,"MakingTheirMarcus","James",12,48,102.12
8816,4,"The Big Short","Luke",10,40,102.87
8816,5,"Ariana Grundy","Lester",10,40,99.23
8816,6,"Pink Lloyd","Jordan",10,40,98.44
8816,7,"Surviving J.Kelly","Mark",7,28,95.89
8816,8,"The West Wingard","Simon",7,28,93.39
8817,1,"La MacRaena","Anthony",15,60,105.58
8817,2,"MakingTheirMarcus","James",13,52,103.77
8817,3,"At Witts End","Paul",13,52,102.1
8817,4,"Ariana Grundy","Lester",11,44,99.49
8817,5,"Pink Lloyd","Jordan",9,36,98.66
8817,6,"The Big Short","Luke",8,32,101.91
8817,7,"Surviving J.Kelly","Mark",8,32,96.02
8817,8,"The West Wingard","Simon",7,28,92.8
8818,1,"La MacRaena","Anthony",16,64,106.69
8818,2,"At Witts End","Paul",14,56,102.41
8818,3,"Ariana Grundy","Lester",11,44,99.51
8818,4,"MakingTheirMarcus","James",10,40,101.61
8818,5,"The Big Short","Luke",9,36,102.43
8818,6,"Pink Lloyd","Jordan",9,36,98.36
8818,7,"Surviving J.Kelly","Mark",8,32,95.89
8818,8,"The West Wingard","Simon",7,28,93.48
8819,1,"La MacRaena","Anthony",14,56,104.75
8819,2,"At Witts End","Paul",14,56,102.37
8819,3,"MakingTheirMarcus","James",11,44,102.11
8819,4,"Ariana Grundy","Lester",11,44,100.13
8819,5,"Pink Lloyd","Jordan",9,36,98.07
8819,6,"The West Wingard","Simon",9,36,94.11
8819,7,"The Big Short","Luke",8,32,102.52
8819,8,"Surviving J.Kelly","Mark",8,32,96.19
8820,1,"La MacRaena","Anthony",14,56,104.7
8820,2,"MakingTheirMarcus","James",12,48,103.41
8820,3,"At Witts End","Paul",12,48,101.47
8820,4,"The Big Short","Luke",11,44,104.18
8820,5,"Ariana Grundy","Lester",11,44,99.56
8820,6,"Pink Lloyd","Jordan",10,40,99.47
8820,7,"The West Wingard","Simon",8,32,93.32
8820,8,"Surviving J.Kelly","Mark",6,24,94.38
8821,1,"La MacRaena","Anthony",15,60,106.44
8821,2,"MakingTheirMarcus","James",12,48,102.41
8821,3,"At Witts End","Paul",12,48,101.32
8821,4,"Ariana Grundy","Lester",11,44,100.55
8821,5,"Pink Lloyd","Jordan",10,40,98.64
8821,6,"The Big Short","Luke",9,36,102.85
8821,7,"The West Wingard","Simon",8,32,93.41
8821,8,"Surviving J.Kelly","Mark",7,28,94.84
8822,1,"La MacRaena","Anthony",14,56,104.93
8822,2,"MakingTheirMarcus","James",12,48,103.45
8822,3,"At Witts End","Paul",12,48,101.64
8822,4,"Ariana Grundy","Lester",12,48,100.89
8822,5,"The Big Short","Luke",10,40,103.6
8822,6,"Pink Lloyd","Jordan",9,36,97.52
8822,7,"The West Wingard","Simon",8,32,92.86
8822,8,"Surviving J.Kelly","Mark",7,28,95.54
8823,1,"La MacRaena","Anthony",14,56,105.34
8823,2,"At Witts End","Paul",13,52,102.06
8823,3,"MakingTheirMarcus","James",12,48,102.6
8823,4,"The Big Short","Luke",11,44,103.6
8823,5,"Ariana Grundy","Lester",10,40,99.12
8823,6,"Pink Lloyd","Jordan",9,36,98.35
8823,7,"Surviving J.Kelly","Mark",8,32,96.41
8823,8,"The West Wingard","Simon",7,28,92.89
8824,1,"La MacRaena","Anthony",15,60,105.7
8824,2,"At Witts End","Paul",15,60,103.11
8824,3,"MakingTheirMarcus","James",12,48,102.29
8824,4,"Ariana Grundy","Lester",10,40,99.6
8824,5,"Pink Lloyd","Jordan",9,36,98.74
8824,6,"The Big Short","Luke",8,32,102.15
8824,7,"Surviving J.Kelly","Mark",8,32,95.54
8824,8,"The West Wingard","Simon",7,28,93.27
8825,1,"La MacRaena","Anthony",15,60,106.23
8825,2,"At Witts End","Paul",15,60,103.35
8825,3,"MakingTheirMarcus","James",10,40,101.31
8825,4,"Ariana Grundy","Lester",10,40,99.59
8825,5,"Pink Lloyd","Jordan",10,40,98.43
8825,6,"The Big Short","Luke",8,32,101.57
8825,7,"Surviving J.Kelly","Mark",8,32,95.85
8825,8,"The West Wingard","Simon",8,32,93.99
8826,1,"La MacRaena","Anthony",15,60,105.62
8826,2,"At Witts End","Paul",13,52,102.84
8826,3,"Ariana Grundy","Lester",11,44,99.97
8826,4,"MakingTheirMarcus","James",10,40,101.02
8826,5,"Pink Lloyd","Jordan",10,40,98.63
8826,6,"The Big Short","Luke",9,36,102.72
8826,7,"The West Wingard","Simon",9,36,94.32
8826,8,"Surviving J.Kelly","Mark",7,28,95.23
8827,1,"At Witts End","Paul",15,60,103.13
8827,2,"La MacRaena","Anthony",14,56,105.21
8827,3,"MakingTheirMarcus","James",11,44,101.22
8827,4,"The Big Short","Luke",10,40,103.71
8827,5,"Ariana Grundy","Lester",10,40,99.38
8827,6,"Pink Lloyd","Jordan",9,36,98.8
8827,7,"The West Wingard","Simon",8,32,93.99
8827,8,"Surviving J.Kelly","Mark",7,28,94.96
8828,1,"At Witts End","Paul",15,60,103.14
8828,2,"La MacRaena","Anthony",14,56,104.94
8828,3,"MakingTheirMarcus","James",11,44,101.77
8828,4,"The Big Short","Luke",10,40,103.76
8828,5,"Ariana Grundy","Lester",10,40,100.01
8828,6,"Pink Lloyd","Jordan",9,36,97.86
8828,7,"The West Wingard","Simon",8,32,93.93
8828,8,"Surviving J.Kelly","Mark",7,28,94.97
8829,1,"La MacRaena","Anthony",16,64,106.71
8829,2,"At Witts End","Paul",13,52,101.18
8829,3,"MakingTheirMarcus","James",11,46,102.54
8829,4,"The Big Short","Luke",10,40,103.06
8829,5,"Ariana Grundy","Lester",10,40,99.05
8829,6,"Pink Lloyd","Jordan",9,36,98.6
8829,7,"The West Wingard","Simon",7,30,93.61
8829,8,"Surviving J.Kelly","Mark",7,28,95.79
8830,1,"La MacRaena","Anthony",16,64,106.56
8830,2,"At Witts End","Paul",15,60,103.15
8830,3,"MakingTheirMarcus","James",11,44,102.08
8830,4,"Ariana Grundy","Lester",10,40,99.66
8830,5,"Pink Lloyd","Jordan",10,40,98.26
8830,6,"The Big Short","Luke",8,34,102.94
8830,7,"Surviving J.Kelly","Mark",7,28,94.95
8830,8,"The West Wingard","Simon",6,26,92.92
8831,1,"La MacRaena","Anthony",15,60,105.95
8831,2,"At Witts End","Paul",13,52,101.51
8831,3,"Ariana Grundy","Lester",11,44,100.36
8831,4,"The Big Short","Luke",10,40,103.39
8831,5,"MakingTheirMarcus","James",10,40,101.38
8831,6,"Pink Lloyd","Jordan",9,36,98.8
8831,7,"The West Wingard","Simon",9,36,94.8
8831,8,"Surviving J.Kelly","Mark",7,28,94.3
8832,1,"La MacRaena","Anthony",15,60,106.18
8832,2,"At Witts End","Paul",14,56,102.26
8832,3,"MakingTheirMarcus","James",11,44,101.95
8832,4,"Pink Lloyd","Jordan",11,44,99.25
8832,5,"Ariana Grundy","Lester",10,40,99.47
8832,6,"The Big Short","Luke",8,32,101.83
8832,7,"The West Wingard","Simon",8,32,93.91
8832,8,"Surviving J.Kelly","Mark",7,28,95.57
8833,1,"La MacRaena","Anthony",14,56,106.15
8833,2,"At Witts End","Paul",13,52,102.23
8833,3,"Ariana Grundy","Lester",12,48,101.36
8833,4,"MakingTheirMarcus","James",10,40,100.85
8833,5,"The Big Short","Luke",9,36,102.02
8833,6,"Pink Lloyd","Jordan",9,36,97.75
8833,7,"The West Wingard","Simon",9,36,94.46
8833,8,"Surviving J.Kelly","Mark",8,32,95.51
8834,1,"La MacRaena","Anthony",15,60,106.59
8834,2,"At Witts End","Paul",15,60,102.82
8834,3,"Ariana Grundy","Lester",11,44,100.49
8834,4,"MakingTheirMarcus","James",10,40,101.01
8834,5,"The Big Short","Luke",9,36,102.63
8834,6,"Pink Lloyd","Jordan",9,36,98.25
8834,7,"The West Wingard","Simon",8,32,93.88
8834,8,"Surviving J.Kelly","Mark",7,28,94.82
8835,1,"La MacRaena","Anthony",15,60,105.71
8835,2,"MakingTheirMarcus","James",13,52,102.94
8835,3,"At Witts End","Paul",13,52,102.47
8835,4,"Ariana Grundy","Lester",11,44,100.04
8835,5,"The Big Short","Luke",9,36,102.07
8835,6,"Pink Lloyd","Jordan",9,36,98.14
8835,7,"The West Wingard","Simon",8,32,93.8
8835,8,"Surviving J.Kelly","Mark",6,24,95.26
8836,1,"La MacRaena","Anthony",14,56,105.23
8836,2,"At Witts End","Paul",14,56,101.93
8836,3,"MakingTheirMarcus","James",13,52,103.3
8836,4,"The Big Short","Luke",11,44,104.44
8836,5,"Ariana Grundy","Lester",9,36,99.04
8836,6,"Pink Lloyd","Jordan",9,36,98.68
8836,7,"Surviving J.Kelly","Mark",8,32,95.05
8836,8,"The West Wingard","Simon",6,24,92.8
8837,1,"La MacRaena","Anthony",14,56,105.3
8837,2,"MakingTheirMarcus","James",12,48,102.67
8837,3,"At Witts End","Paul",12,48,101.19
8837,4,"Pink Lloyd","Jordan",11,44,98.77
8837,5,"The Big Short","Luke",10,40,103.47
8837,6,"Ariana Grundy","Lester",10,40,99.78
8837,7,"Surviving J.Kelly","Mark",8,32,95.72
8837,8,"The West Wingard","Simon",7,28,93.44
8838,1,"At Witts End","Paul",15,60,103.12
8838,2,"La MacRaena","Anthony",13,52,105.06
8838,3,"MakingTheirMarcus","James",11,44,101.44
8838,4,"Ariana Grundy","Lester",11,44,99.84
8838,5,"The Big Short","Luke",10,40,103.29
8838,6,"Pink Lloyd","Jordan",10,40,99.08
8838,7,"The West Wingard","Simon",8,32,93.75
8838,8,"Surviving J.Kelly","Mark",6,24,94.82
8839,1,"La MacRaena","Anthony",14,56,105.47
8839,2,"At Witts End","Paul",13,52,101.56
8839,3,"Pink Lloyd","Jordan",11,44,98.95
8839,4,"The Big Short","Luke",10,40,103.23
8839,5,"MakingTheirMarcus","James",10,40,100.77
8839,6,"Ariana Grundy","Lester",10,40,100.21
8839,7,"The West Wingard","Simon",9,36,94.95
8839,8,"Surviving J.Kelly","Mark",7,28,95.25
8840,1,"La MacRaena","Anthony",14,56,105.39
8840,2,"At Witts End","Paul",13,52,102.28
8840,3,"MakingTheirMarcus","James",12,48,102.01
8840,4,"Ariana Grundy","Lester",12,48,101.15
8840,5,"Pink Lloyd","Jordan",10,40,97.62
8840,6,"The Big Short","Luke",9,36,102.65
8840,7,"Surviving J.Kelly","Mark",7,28,95.62
8840,8,"The West Wingard","Simon",7,28,93.58
8841,1,"At Witts End","Paul",14,56,101.94
8841,2,"La MacRaena","Anthony",13,52,105.07
8841,3,"MakingTheirMarcus","James",11,44,101.65
8841,4,"The Big Short","Luke",10,40,102.54
8841,5,"Ariana Grundy","Lester",10,40,100.03
8841,6,"Pink Lloyd","Jordan",10,40,98.68
8841,7,"Surviving J.Kelly","Mark",9,36,96.76
8841,8,"The West Wingard","Simon",7,28,93.59
8842,1,"La MacRaena","Anthony",14,56,105.3
8842,2,"At Witts End","Paul",13,52,102.24
8842,3,"MakingTheirMarcus","James",12,48,102.4
8842,4,"Pink Lloyd","Jordan",10,40,99.19
8842,5,"The Big Short","Luke",9,36,102.9
8842,6,"Ariana Grundy","Lester",9,36,98.52
8842,7,"The West Wingard","Simon",9,36,94.11
8842,8,"Surviving J.Kelly","Mark",8,32,95.7
8843,1,"La MacRaena","Anthony",14,56,106.06
8843,2,"At Witts End","Paul",14,56,102.92
8843,3,"MakingTheirMarcus","James",11,44,101.71
8843,4,"Ariana Grundy","Lester",11,44,99.92
8843,5,"The Big Short","Luke",9,36,103.43
8843,6,"Pink Lloyd","Jordan",9,36,98.33
8843,7,"Surviving J.Kelly","Mark",8,32,94.87
8843,8,"The West Wingard","Simon",8,32,93.23
8844,1,"La MacRaena","Anthony",15,60,105.61
8844,2,"At Witts End","Paul",13,52,102.02
8844,3,"MakingTheirMarcus","James",12,48,102.61
8844,4,"Ariana Grundy","Lester",10,40,99.55
8844,5,"The Big Short","Luke",9,36,102.74
8844,6,"Pink Lloyd","Jordan",9,36,98.35
8844,7,"The West Wingard","Simon",9,36,94.02
8844,8,"Surviving J.Kelly","Mark",7,28,95.46
8845,1,"La MacRaena","Anthony",16,64,106.41
8845,2,"At Witts End","Paul",14,56,101.8
8845,3,"Ariana Grundy","Lester",12,48,100.37
8845,4,"MakingTheirMarcus","James",11,44,102.04
8845,5,"The Big Short","Luke",8,32,102.32
8845,6,"Pink Lloyd","Jordan",8,32,97.93
8845,7,"Surviving J.Kelly","Mark",8,32,95.93
8845,8,"The West Wingard","Simon",7,28,93.59
8846,1,"At Witts End","Paul",15,60,103.28
8846,2,"La MacRaena","Anthony",13,52,104.16
8846,3,"MakingTheirMarcus","James",12,48,103.07
8846,4,"Ariana Grundy","Lester",11,44,99.99
8846,5,"Pink Lloyd","Jordan",10,40,98.8
8846,6,"The Big Short","Luke",9,36,103.12
8846,7,"Surviving J.Kelly","Mark",7,28,95.22
8846,8,"The West Wingard","Simon",7,28,92.74
8847,1,"La MacRaena","Anthony",15,60,106.06
8847,2,"At Witts End","Paul",13,52,102.11
8847,3,"Ariana Grundy","Lester",11,44,99.79
8847,4,"The Big Short","Luke",10,40,102.98
8847,5,"MakingTheirMarcus","James",10,40,101.72
8847,6,"Pink Lloyd","Jordan",10,40,98.77
8847,7,"The West Wingard","Simon",8,32,93.68
8847,8,"Surviving J.Kelly","Mark",7,28,95.31
8848,1,"La MacRaena","Anthony",14,56,105.59
8848,2,"MakingTheirMarcus","James",13,52,102.9
8848,3,"At Witts End","Paul",13,52,101.95
8848,4,"Ariana Grundy","Lester",11,46,99.94
8848,5,"The Big Short","Luke",10,40,102.73
8848,6,"Pink Lloyd","Jordan",9,36,98.59
8848,7,"The West Wingard","Simon",7,28,93.87
8848,8,"Surviving J.Kelly","Mark",6,26,94.85
8849,1,"La MacRaena","Anthony",15,60,105.99
8849,2,"At Witts End","Paul",13,52,102.11
8849,3,"MakingTheirMarcus","James",10,40,101.08
8849,4,"Ariana Grundy","Lester",10,40,99.62
8849,5,"Pink Lloyd","Jordan",10,40,98.51
8849,6,"Surviving J.Kelly","Mark",9,36,96.4
8849,7,"The West Wingard","Simon",9,36,94.55
8849,8,"The Big Short","Luke",8,32,102.06
8850,1,"La MacRaena","Anthony",14,56,105.17
8850,2,"At Witts End","Paul",14,56,102.36
8850,3,"The Big Short","Luke",11,44,103.71
8850,4,"MakingTheirMarcus","James",11,44,102.35
8850,5,"Ariana Grundy","Lester",11,44,99.61
8850,6,"Pink Lloyd","Jordan",9,36,98.3
8850,7,"The West Wingard","Simon",8,32,93.92
8850,8,"Surviving J.Kelly","Mark",6,24,95.03
8851,1,"La MacRaena","Anthony",15,60,106.96
8851,2,"At Witts End","Paul",14,56,102.14
8851,3,"MakingTheirMarcus","James",11,44,101.66
8851,4,"Ariana Grundy","Lester",11,44,100.28
8851,5,"The Big Short","Luke",10,40,102.95
8851,6,"Pink Lloyd","Jordan",8,32,97.48
8851,7,"The West Wingard","Simon",8,32,93.94
8851,8,"Surviving J.Kelly","Mark",7,28,95.08
8852,1,"La MacRaena","Anthony",14,56,104.41
8852,2,"At Witts End","Paul",14,56,102.69
8852,3,"MakingTheirMarcus","James",12,48,102.83
8852,4,"The Big Short","Luke",10,40,103.37
8852,5,"Pink Lloyd","Jordan",10,40,98.7
8852,6,"Ariana Grundy","Lester",9,36,98.98
8852,7,"The West Wingard","Simon",8,32,94.06
8852,8,"Surviving J.Kelly","Mark",7,28,95.35
8853,1,"La MacRaena","Anthony",13,52,105.5
8853,2,"At Witts End","Paul",13,52,101.91
8853,3,"MakingTheirMarcus","James",12,48,101.91
8853,4,"Ariana Grundy","Lester",11,44,100
8853,5,"The Big Short","Luke",10,40,103.11
8853,6,"Pink Lloyd","Jordan",10,40,98.07
8853,7,"The West Wingard","Simon",8,32,94.21
8853,8,"Surviving J.Kelly","Mark",7,28,95.67
8854,1,"La MacRaena","Anthony",14,56,105.65
8854,2,"At Witts End","Paul",13,52,102.99
8854,3,"MakingTheirMarcus","James",12,48,102.4
8854,4,"The Big Short","Luke",11,44,103.9
8854,5,"Ariana Grundy","Lester",11,44,99.01
8854,6,"Pink Lloyd","Jordan",10,40,98.73
8854,7,"The West Wingard","Simon",7,28,93
8854,8,"Surviving J.Kelly","Mark",6,24,94.89
8855,1,"La MacRaena","Anthony",14,56,105.82
8855,2,"At Witts End","Paul",14,56,101.86
8855,3,"Ariana Grundy","Lester",11,44,100.69
8855,4,"MakingTheirMarcus","James",10,40,101.27
8855,5,"The Big Short","Luke",9,36,102.93
8855,6,"Pink Lloyd","Jordan",9,36,97.95
8855,7,"Surviving J.Kelly","Mark",9,36,96.6
8855,8,"The West Wingard","Simon",8,32,93.29
8856,1,"La MacRaena","Anthony",14,56,105.44
8856,2,"At Witts End","Paul",13,52,101.58
8856,3,"MakingTheirMarcus","James",11,44,102.24
8856,4,"Ariana Grundy","Lester",11,44,99.96
8856,5,"The Big Short","Luke",9,36,102.43
8856,6,"Pink Lloyd","Jordan",9,36,98.3
8856,7,"The West Wingard","Simon",9,36,94.65
8856,8,"Surviving J.Kelly","Mark",8,32,95.72
8857,1,"La MacRaena","Anthony",13,52,104.67
8857,2,"MakingTheirMarcus","James",13,52,103.06
8857,3,"At Witts End","Paul",12,48,101.36
8857,4,"Ariana Grundy","Lester",11,44,100.39
8857,5,"Pink Lloyd","Jordan",11,44,99.67
8857,6,"The Big Short","Luke",9,36,102.3
8857,7,"The West Wingard","Simon",8,32,93.84
8857,8,"Surviving J.Kelly","Mark",7,28,95.07
8858,1,"La MacRaena","Anthony",14,56,105.56
8858,2,"At Witts End","Paul",14,56,103.01
8858,3,"MakingTheirMarcus","James",12,48,102.13
8858,4,"Ariana Grundy","Lester",10,40,99.52
8858,5,"The Big Short","Luke",9,36,102.87
8858,6,"Pink Lloyd","Jordan",9,36,98.6
8858,7,"Surviving J.Kelly","Mark",8,32,95.08
8858,8,"The West Wingard","Simon",8,32,93.64
8859,1,"La MacRaena","Anthony",15,60,106.57
8859,2,"At Witts End","Paul",15,60,102.89
8859,3,"MakingTheirMarcus","James",12,48,102.72
8859,4,"Ariana Grundy","Lester",11,44,99.66
8859,5,"Pink Lloyd","Jordan",9,36,97.87
8859,6,"The Big Short","Luke",8,32,102.16
8859,7,"Surviving J.Kelly","Mark",7,28,95.44
8859,8,"The West Wingard","Simon",7,28,93.16
8860,1,"La MacRaena","Anthony",15,60,105.96
8860,2,"At Witts End","Paul",13,52,102.24
8860,3,"MakingTheirMarcus","James",11,44,101.79
8860,4,"Ariana Grundy","Lester",11,44,100.02
8860,5,"The Big Short","Luke",10,40,103.1
8860,6,"Pink Lloyd","Jordan",10,40,99.33
8860,7,"Surviving J.Kelly","Mark",7,28,94.95
8860,8,"The West Wingard","Simon",7,28,93.07
8861,1,"La MacRaena","Anthony",16,64,108.11
8861,2,"At Witts End","Paul",13,52,101.44
8861,3,"MakingTheirMarcus","James",11,44,101.6
8861,4,"Ariana Grundy","Lester",11,44,100.77
8861,5,"The Big Short","Luke",10,40,102.64
8861,6,"Pink Lloyd","Jordan",9,36,97.21
8861,7,"The West Wingard","Simon",8,32,94.55
8861,8,"Surviving J.Kelly","Mark",6,24,94.25
8862,1,"La MacRaena","Anthony",15,60,106.8
8862,2,"At Witts End","Paul",13,52,101.84
8862,3,"MakingTheirMarcus","James",12,48,102.08
8862,4,"Ariana Grundy","Lester",12,48,100.88
8862,5,"Pink Lloyd","Jordan",10,40,98.7
8862,6,"The Big Short","Luke",9,36,102.34
8862,7,"The West Wingard","Simon",7,28,93.28
8862,8,"Surviving J.Kelly","Mark",6,24,94.61
8863,1,"La MacRaena","Anthony",15,60,106.29
8863,2,"At Witts End","Paul",14,56,102.56
8863,3,"MakingTheirMarcus","James",10,40,101.13
8863,4,"Pink Lloyd","Jordan",10,40,98.7
8863,5,"The Big Short","Luke",9,36,102.77
8863,6,"Ariana Grundy","Lester",9,36,98.71
8863,7,"The West Wingard","Simon",9,36,95.04
8863,8,"Surviving J.Kelly","Mark",8,32,95.27
8864,1,"La MacRaena","Anthony",14,56,105.04
8864,2,"MakingTheirMarcus","James",13,52,102.63
8864,3,"At Witts End","Paul",12,48,101.3
8864,4,"Ariana Grundy","Lester",12,48,100.59
8864,5,"Pink Lloyd","Jordan",9,36,98.83
8864,6,"The Big Short","Luke",8,32,101.93
8864,7,"Surviving J.Kelly","Mark",8,32,96.13
8864,8,"The West Wingard","Simon",8,32,93.85
8865,1,"La MacRaena","Anthony",16,64,106.5
8865,2,"At Witts End","Paul",13,52,102.12
8865,3,"Ariana Grundy","Lester",11,44,99.86
8865,4,"MakingTheirMarcus","James",10,40,100.96
8865,5,"The Big Short","Luke",9,36,103.45
8865,6,"Pink Lloyd","Jordan",9,36,99.07
8865,7,"The West Wingard","Simon",9,36,94.82
8865,8,"Surviving J.Kelly","Mark",7,28,93.74
8866,1,"La MacRaena","Anthony",15,60,105.46
8866,2,"At Witts End","Paul",14,56,102.64
8866,3,"MakingTheirMarcus","James",12,48,102.87
8866,4,"Pink Lloyd","Jordan",11,44,99.64
8866,5,"Ariana Grundy","Lester",10,40,99.07
8866,6,"The Big Short","Luke",8,32,101.47
8866,7,"Surviving J.Kelly","Mark",7,28,95.64
8866,8,"The West Wingard","Simon",7,28,93.64
8867,1,"La MacRaena","Anthony",16,64,106.98
8867,2,"At Witts End","Paul",13,52,102.46
8867,3,"Ariana Grundy","Lester",12,48,100.06
8867,4,"MakingTheirMarcus","James",10,40,100.94
8867,5,"Pink Lloyd","Jordan",9,36,98.78
8867,6,"The West Wingard","Simon",9,36,93.97
8867,7,"The Big Short","Luke",8,32,102.19
8867,8,"Surviving J.Kelly","Mark",7,28,95.15
8868,1,"La MacRaena","Anthony",13,52,104.01
8868,2,"MakingTheirMarcus","James",13,52,103.12
8868,3,"At Witts End","Paul",13,52,102.31
8868,4,"The Big Short","Luke",11,44,104.55
8868,5,"Ariana Grundy","Lester",11,44,99.86
8868,6,"Pink Lloyd","Jordan",9,36,98.26
8868,7,"Surviving J.Kelly","Mark",7,28,95.39
8868,8,"The West Wingard","Simon",7,28,92.9
8869,1,"La MacRaena","Anthony",15,60,106.51
8869,2,"At Witts End","Paul",13,52,102.11
8869,3,"MakingTheirMarcus","James",11,44,101.59
8869,4,"Pink Lloyd","Jordan",10,40,98.85
8869,5,"Ariana Grundy","Lester",9,36,98.44
8869,6,"Surviving J.Kelly","Mark",9,36,96.85
8869,7,"The West Wingard","Simon",9,36,94.22
8869,8,"The Big Short","Luke",8,32,101.82
8870,1,"La MacRaena","Anthony",16,64,106.41
8870,2,"At Witts End","Paul",14,56,102.63
8870,3,"MakingTheirMarcus","James",11,44,101.56
8870,4,"Ariana Grundy","Lester",10,40,99.67
8870,5,"The Big Short","Luke",9,36,102.71
8870,6,"Pink Lloyd","Jordan",9,36,98.38
8870,7,"The West Wingard","Simon",8,32,93.72
8870,8,"Surviving J.Kelly","Mark",7,28,95.32
8871,1,"La MacRaena","Anthony",14,56,106.04
8871,2,"At Witts End","Paul",14,56,102.76
8871,3,"MakingTheirMarcus","James",11,44,101.87
8871,4,"Ariana Grundy","Lester",10,40,99.74
8871,5,"The Big Short","Luke",9,36,102.58
8871,6,"Surviving J.Kelly","Mark",9,36,96.18
8871,7,"The West Wingard","Simon",9,36,94.06
8871,8,"Pink Lloyd","Jordan",8,32,97.13
8872,1,"At Witts End","Paul",15,60,102.68
8872,2,"La MacRaena","Anthony",14,56,105.29
8872,3,"Ariana Grundy","Lester",11,44,99.71
8872,4,"MakingTheirMarcus","James",10,40,101.85
8872,5,"Pink Lloyd","Jordan",10,40,99.01
8872,6,"The Big Short","Luke",9,36,102.98
8872,7,"The West Wingard","Simon",8,32,93.66
8872,8,"Surviving J.Kelly","Mark",7,28,95.22
8873,1,"La MacRaena","Anthony",14,56,105.89
8873,2,"At Witts End","Paul",13,52,102.6
8873,3,"MakingTheirMarcus","James",12,48,102.33
8873,4,"Ariana Grundy","Lester",11,44,99.54
8873,5,"Pink Lloyd","Jordan",10,40,98.95
8873,6,"The Big Short","Luke",9,36,102.58
8873,7,"The West Wingard","Simon",8,32,93.59
8873,8,"Surviving J.Kelly","Mark",7,28,94.94
8874,1,"La MacRaena","Anthony",15,60,106.01
8874,2,"At Witts End","Paul",14,56,102.65
8874,3,"MakingTheirMarcus","James",12,48,103.09
8874,4,"The Big Short","Luke",10,40,103.49
8874,5,"Ariana Grundy","Lester",10,40,99.18
8874,6,"Pink Lloyd","Jordan",8,32,97.4
8874,7,"Surviving J.Kelly","Mark",8,32,95.77
8874,8,"The West Wingard","Simon",7,28,92.91
8875,1,"La MacRaena","Anthony",13,52,105.3
8875,2,"At Witts End","Paul",13,52,102.18
8875,3,"MakingTheirMarcus","James",12,48,102.14
8875,4,"The Big Short","Luke",10,40,102.93
8875,5,"Pink Lloyd","Jordan",10,40,98.17
8875,6,"Ariana Grundy","Lester",9,36,99.24
8875,7,"Surviving J.Kelly","Mark",9,36,96.62
8875,8,"The West Wingard","Simon",8,32,93.77
8876,1,"La MacRaena","Anthony",13,52,105.3
